"110年06月 6505 台塑化           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/06/01","2,355,252","240,148,784","101.50","102.50","101.00","102.00","+2.00","1,343",
"110/06/02","6,112,320","643,076,070","104.00","106.00","104.00","106.00","+4.00","3,976",
"110/06/03","5,665,915","607,714,027","108.50","109.00","105.00","106.00"," 0.00","3,614",
"110/06/04","3,791,371","403,502,460","104.50","108.00","104.00","106.50","+0.50","2,632",
"110/06/07","3,676,583","392,106,969","108.00","108.50","105.00","106.50"," 0.00","2,404",
"110/06/08","4,249,274","458,354,272","107.50","109.00","106.50","107.50","+1.00","3,305",
"110/06/09","4,358,171","475,309,828","108.00","110.00","107.50","110.00","+2.50","3,212",
"110/06/10","2,661,071","291,488,895","110.00","110.00","108.50","109.50","-0.50","1,904",
"110/06/11","1,311,642","142,055,238","109.50","109.50","107.50","108.00","-1.50","1,159",
"110/06/15","2,113,342","230,597,241","108.50","110.00","108.50","108.50","+0.50","1,951",
"110/06/16","5,021,662","555,104,184","110.00","112.00","109.00","111.50","+3.00","3,837",
"110/06/17","2,725,852","295,998,515","109.00","110.00","108.00","108.50","-3.00","1,972",
"110/06/18","5,608,552","588,099,794","107.00","107.00","104.00","104.50","-4.00","2,384",
"110/06/21","3,310,968","342,281,781","104.50","105.50","102.00","103.50","-1.00","1,729",
"110/06/22","2,269,436","240,904,055","105.50","107.00","105.50","106.00","+2.50","1,429",
"110/06/23","4,731,029","515,155,633","105.00","111.00","105.00","110.00","+4.00","3,263",
"110/06/24","2,055,709","224,877,718","110.00","110.00","108.00","109.50","-0.50","1,096",
"110/06/25","2,928,281","321,209,526","108.00","110.50","108.00","109.00","-0.50","1,339",
"110/06/28","1,043,061","113,604,822","110.00","110.50","108.50","108.50","-0.50","850",
"110/06/29","2,529,726","270,946,532","108.00","108.50","106.00","108.00","-0.50","1,778",
"110/06/30","1,399,218","150,081,637","108.00","108.50","106.50","106.50","-1.50","882",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

