"110年07月 3045 台灣大           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/07/01","3,372,665","344,377,389","102.00","103.00","101.50","102.00"," 0.00","1,994",
"110/07/02","2,984,192","305,265,783","102.00","103.00","101.50","102.00"," 0.00","1,575",
"110/07/05","1,906,552","195,178,559","102.50","103.00","102.00","102.50","+0.50","1,232",
"110/07/06","1,758,138","179,923,159","102.50","103.00","102.00","102.00","-0.50","1,053",
"110/07/07","1,499,557","153,280,020","102.00","102.50","101.50","102.50","+0.50","1,097",
"110/07/08","2,121,669","217,193,218","102.50","103.00","102.00","102.50"," 0.00","1,311",
"110/07/09","2,013,645","206,405,783","102.00","103.00","102.00","103.00","+0.50","1,127",
"110/07/12","2,820,737","287,690,873","102.50","103.00","101.50","102.00","-1.00","2,266",
"110/07/13","2,742,703","280,963,476","102.50","103.00","102.00","103.00","+1.00","1,750",
"110/07/14","1,111,383","113,730,072","103.00","103.00","102.00","102.50","-0.50","701",
"110/07/15","1,737,538","177,983,493","103.00","103.00","102.00","102.50"," 0.00","1,253",
"110/07/16","1,958,896","200,163,178","102.50","103.00","102.00","102.00","-0.50","1,318",
"110/07/19","1,627,404","166,285,958","102.00","102.50","102.00","102.50","+0.50","1,162",
"110/07/20","695,133","71,037,511","102.50","102.50","102.00","102.00","-0.50","639",
"110/07/21","1,281,957","131,210,457","102.00","102.50","102.00","102.50","+0.50","1,158",
"110/07/22","3,100,099","319,494,230","102.50","103.50","102.00","103.50","+1.00","1,753",
"110/07/23","1,647,735","170,816,888","103.50","104.00","103.50","104.00","+0.50","1,054",
"110/07/26","1,851,097","191,841,638","104.00","104.50","103.50","103.50","-0.50","979",
"110/07/27","1,429,822","148,578,209","104.00","104.00","103.50","104.00","+0.50","1,131",
"110/07/28","2,701,595","280,444,399","104.00","104.00","103.00","104.00"," 0.00","1,552",
"110/07/29","1,803,269","187,997,556","104.00","104.50","103.50","104.50","+0.50","1,141",
"110/07/30","1,716,252","178,730,380","104.50","104.50","104.00","104.00","-0.50","875",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

