"110年07月 2207 和泰車           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"110/07/01","289,917","177,171,952","606.00","620.00","603.00","615.00","+1.00","394",
"110/07/02","312,378","188,637,412","612.00","612.00","598.00","602.00","-13.00","453",
"110/07/05","252,878","155,674,252","610.00","619.00","607.00","619.00","+17.00","378",
"110/07/06","266,705","165,022,456","625.00","625.00","612.00","622.00","+3.00","316",
"110/07/07","279,610","172,933,707","622.00","622.00","615.00","619.00","-3.00","334",
"110/07/08","499,395","301,380,725","619.00","619.00","600.00","602.00","-17.00","634",
"110/07/09","550,921","323,512,665","588.00","591.00","577.00","591.00","X0.00","555",
"110/07/12","92,799","55,290,289","600.00","600.00","593.00","597.00","+6.00","152",
"110/07/13","317,182","191,505,471","599.00","610.00","599.00","608.00","+11.00","439",
"110/07/14","188,845","115,025,652","608.00","614.00","603.00","608.00"," 0.00","298",
"110/07/15","131,455","79,148,784","608.00","608.00","599.00","603.00","-5.00","259",
"110/07/16","68,298","41,054,825","598.00","605.00","596.00","605.00","+2.00","162",
"110/07/19","315,099","185,800,261","592.00","599.00","580.00","591.00","-14.00","463",
"110/07/20","146,904","86,032,401","590.00","590.00","583.00","583.00","-8.00","245",
"110/07/21","148,367","87,696,019","584.00","598.00","584.00","590.00","+7.00","228",
"110/07/22","437,405","264,714,506","597.00","608.00","597.00","608.00","+18.00","520",
"110/07/23","93,448","56,618,043","603.00","614.00","600.00","604.00","-4.00","147",
"110/07/26","176,534","104,569,502","597.00","601.00","588.00","591.00","-13.00","333",
"110/07/27","128,504","75,973,879","591.00","595.00","589.00","590.00","-1.00","193",
"110/07/28","242,930","141,611,838","586.00","590.00","577.00","590.00"," 0.00","390",
"110/07/29","196,996","116,089,127","586.00","596.00","582.00","591.00","+1.00","291",
"110/07/30","144,675","84,894,917","585.00","590.00","584.00","590.00","-1.00","227",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

